               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.041509,             0.35251,            0.014892,             0.57889,             0.67089,             0.61029,             0.33719,            0.038295,             0.34363,            0.018652,            0.005644,            0.005644,            0.005644
                 134,            0.042155,             0.36631,             0.01458,             0.59584,               0.649,             0.60299,             0.33175,            0.038923,             0.35083,            0.018457,            0.005611,            0.005611,            0.005611
                 135,            0.041869,             0.36158,            0.015042,             0.61206,             0.64315,             0.61223,             0.33422,            0.039368,             0.34637,            0.018716,            0.005578,            0.005578,            0.005578
                 136,            0.042341,             0.35821,            0.014376,             0.58653,             0.63915,             0.59497,             0.33966,            0.038293,             0.34668,            0.020746,            0.005545,            0.005545,            0.005545
                 137,            0.042481,             0.37802,            0.015487,              0.5787,             0.65437,             0.60815,             0.32484,            0.040266,             0.36041,            0.019824,            0.005512,            0.005512,            0.005512
                 138,            0.041905,              0.3604,            0.015169,             0.59704,             0.62844,             0.60951,             0.34298,            0.039356,             0.35669,            0.020294,            0.005479,            0.005479,            0.005479
                 139,            0.042288,             0.35955,             0.01417,             0.52812,             0.59662,             0.54221,             0.30707,            0.039011,             0.36816,            0.024341,            0.005446,            0.005446,            0.005446
                 140,            0.041988,             0.37029,            0.014917,             0.55209,             0.67657,             0.62701,             0.33689,            0.039437,             0.35504,             0.02262,            0.005413,            0.005413,            0.005413
                 141,            0.043574,             0.36627,            0.015259,             0.56757,             0.65121,             0.58975,             0.29973,            0.040154,             0.34509,              0.0242,             0.00538,             0.00538,             0.00538
                 142,            0.041975,             0.35992,            0.014571,             0.59309,              0.6583,             0.62433,             0.34559,            0.038735,              0.3457,            0.019601,            0.005347,            0.005347,            0.005347
                 143,            0.042578,             0.36932,            0.015011,             0.55583,             0.59996,             0.57234,              0.3144,            0.045398,             0.36401,            0.023505,            0.005314,            0.005314,            0.005314
                 144,            0.041253,              0.3649,            0.014373,             0.54677,             0.61758,             0.57514,             0.31833,            0.055079,             0.34332,            0.041742,            0.005281,            0.005281,            0.005281
                 145,            0.041612,              0.3643,            0.014378,             0.50603,             0.61957,             0.55762,             0.28849,            0.045793,             0.35297,              0.0271,            0.005248,            0.005248,            0.005248
                 146,            0.041806,             0.35999,            0.014605,             0.60832,             0.63422,             0.61391,             0.33481,            0.040363,               0.349,            0.021613,            0.005215,            0.005215,            0.005215
                 147,            0.041385,             0.36331,            0.014934,             0.56698,              0.6889,             0.60893,             0.33603,             0.03909,             0.34631,            0.020825,            0.005182,            0.005182,            0.005182
                 148,            0.041402,             0.35855,            0.015037,             0.61293,             0.61773,              0.6039,             0.33443,            0.040208,             0.36633,            0.023596,            0.005149,            0.005149,            0.005149
                 149,            0.040792,             0.35286,            0.015315,             0.61136,              0.6605,             0.63099,             0.35933,            0.037591,             0.34229,             0.01889,            0.005116,            0.005116,            0.005116
                 150,            0.040661,             0.35813,            0.015045,             0.61474,             0.67641,              0.6445,             0.35774,            0.038272,              0.3457,            0.018344,            0.005083,            0.005083,            0.005083
                 151,            0.040573,             0.35204,            0.014591,             0.60951,              0.6801,             0.64322,             0.35958,            0.037839,              0.3454,             0.01734,             0.00505,             0.00505,             0.00505
                 152,            0.040193,              0.3497,            0.014531,             0.60599,             0.65937,             0.63873,             0.36595,            0.037604,             0.33929,            0.018906,            0.005017,            0.005017,            0.005017
                 153,            0.040893,             0.36075,            0.014921,             0.62243,             0.67449,             0.63941,             0.34455,            0.038353,             0.34357,            0.016956,            0.004984,            0.004984,            0.004984
                 154,            0.041783,             0.36153,            0.014647,             0.58348,             0.68467,             0.63419,             0.35406,            0.038234,             0.34332,            0.020343,            0.004951,            0.004951,            0.004951
                 155,            0.041413,             0.37076,            0.014118,             0.60352,             0.64793,             0.63002,              0.3426,            0.038894,             0.34973,            0.019434,            0.004918,            0.004918,            0.004918
                 156,            0.041422,             0.38248,            0.014733,             0.61983,             0.62236,             0.61836,             0.34434,            0.039212,             0.36011,             0.02052,            0.004885,            0.004885,            0.004885
