               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.035556,             0.31108,            0.015625,             0.60697,              0.6778,             0.64161,             0.40141,              0.0308,              0.2879,            0.019536,          0.00058708,          0.00058708,          0.00058708
                 126,            0.036634,             0.33555,            0.015804,             0.60521,             0.68016,             0.64231,              0.3989,            0.031214,             0.29408,             0.01967,          0.00058375,          0.00058375,          0.00058375
                 127,            0.036142,             0.31466,            0.015195,             0.60757,             0.68011,             0.64079,             0.40051,            0.031103,             0.29298,            0.019737,          0.00058042,          0.00058042,          0.00058042
                 128,            0.036113,             0.32006,            0.015369,             0.60688,             0.68766,             0.64377,             0.40032,            0.030895,             0.28944,             0.01954,          0.00057709,          0.00057709,          0.00057709
                 129,            0.036966,             0.33214,            0.015207,             0.60829,             0.68639,             0.64863,             0.40568,            0.030585,             0.28679,            0.019414,          0.00057376,          0.00057376,          0.00057376
                 130,            0.035734,             0.32604,            0.015861,             0.61015,             0.67699,             0.64187,             0.40128,            0.030826,              0.2907,            0.019519,          0.00057043,          0.00057043,          0.00057043
                 131,            0.036262,             0.32418,             0.01604,             0.61923,              0.6731,             0.64366,             0.39994,            0.030984,             0.29222,            0.019452,           0.0005671,           0.0005671,           0.0005671
                 132,            0.035811,             0.32323,            0.015111,             0.60807,             0.68355,             0.64118,             0.39975,            0.030832,             0.29047,             0.01945,          0.00056377,          0.00056377,          0.00056377
                 133,            0.035598,              0.3171,            0.015554,             0.61428,             0.67423,             0.63978,             0.39656,            0.030964,             0.28987,            0.019296,          0.00056044,          0.00056044,          0.00056044
                 134,            0.036499,             0.32737,            0.015197,             0.62163,             0.66895,             0.64611,             0.40162,            0.030852,             0.28899,            0.019032,          0.00055711,          0.00055711,          0.00055711
                 135,            0.035812,             0.31618,            0.015573,             0.61424,             0.67784,             0.64892,             0.40357,            0.030757,             0.28781,            0.018982,          0.00055378,          0.00055378,          0.00055378
                 136,            0.035501,             0.32121,            0.015138,             0.60072,             0.68825,             0.64925,              0.4041,            0.030753,             0.28961,               0.019,          0.00055045,          0.00055045,          0.00055045
                 137,            0.035727,             0.32919,            0.015066,             0.59751,             0.68725,             0.64255,             0.39638,            0.030925,             0.29156,             0.01936,          0.00054712,          0.00054712,          0.00054712
                 138,            0.035491,             0.31726,            0.015455,             0.60007,             0.69201,             0.64557,             0.39912,            0.030862,             0.28943,            0.019281,          0.00054379,          0.00054379,          0.00054379
                 139,            0.037443,             0.35027,            0.015566,             0.60096,             0.69859,             0.64729,             0.40009,            0.030769,             0.28886,            0.019244,          0.00054046,          0.00054046,          0.00054046
                 140,            0.035515,             0.30913,            0.015144,             0.61234,             0.67742,             0.63586,             0.39658,            0.030928,             0.29019,            0.019432,          0.00053713,          0.00053713,          0.00053713
                 141,             0.03502,             0.30249,             0.01445,             0.61903,             0.66714,             0.63217,             0.39316,            0.031429,             0.29611,            0.019308,           0.0005338,           0.0005338,           0.0005338
                 142,             0.03575,             0.31021,            0.014656,             0.61787,             0.67324,             0.63995,             0.39837,            0.031092,             0.29309,            0.018976,          0.00053047,          0.00053047,          0.00053047
                 143,            0.035206,             0.31583,            0.014965,             0.61869,             0.67617,             0.64838,             0.40339,            0.030657,             0.29037,            0.018839,          0.00052714,          0.00052714,          0.00052714
                 144,            0.035535,             0.32451,            0.015292,             0.61829,             0.67357,             0.64749,             0.40301,             0.03071,             0.29225,            0.018719,          0.00052381,          0.00052381,          0.00052381
                 145,            0.036174,             0.32172,            0.014829,             0.61109,             0.68222,             0.64306,             0.40117,            0.030845,              0.2917,            0.018929,          0.00052048,          0.00052048,          0.00052048
                 146,            0.035476,              0.3098,            0.015104,             0.61384,             0.66714,              0.6348,             0.39617,            0.031126,             0.29442,            0.019069,          0.00051715,          0.00051715,          0.00051715
                 147,            0.035959,             0.32223,            0.015263,             0.62023,             0.67738,             0.64286,             0.40144,            0.030709,             0.29099,            0.018745,          0.00051382,          0.00051382,          0.00051382
                 148,            0.034652,             0.30225,            0.014929,             0.61978,               0.678,             0.64731,             0.40266,            0.030665,             0.29021,            0.018533,          0.00051049,          0.00051049,          0.00051049
                 149,            0.036198,             0.32756,            0.014978,             0.62022,              0.6778,             0.64567,             0.39949,            0.030733,             0.29216,            0.018646,          0.00050716,          0.00050716,          0.00050716
                 150,            0.036474,              0.3225,            0.014799,             0.60516,             0.69151,             0.64011,             0.39587,            0.031058,             0.29401,            0.018854,          0.00050383,          0.00050383,          0.00050383
                 151,            0.036625,             0.34256,            0.015246,             0.60601,             0.69608,             0.64425,             0.40212,            0.030795,             0.29167,            0.018755,           0.0005005,           0.0005005,           0.0005005
                 152,             0.03546,             0.30974,             0.01459,             0.61362,             0.67871,             0.63848,             0.40025,            0.030968,             0.29411,            0.018987,          0.00049717,          0.00049717,          0.00049717
                 153,            0.034567,             0.31676,            0.014641,             0.62025,             0.67437,             0.64471,              0.4023,            0.030855,             0.29332,            0.018915,          0.00049384,          0.00049384,          0.00049384
                 154,            0.035348,             0.32096,            0.015546,             0.61973,             0.67949,             0.64388,               0.402,            0.030874,             0.29483,            0.019057,          0.00049051,          0.00049051,          0.00049051
                 155,            0.034572,             0.31074,            0.014711,             0.61391,             0.67212,             0.63333,             0.39439,            0.031415,              0.3008,            0.019489,          0.00048718,          0.00048718,          0.00048718
                 156,              0.0356,             0.31258,            0.014498,             0.61735,             0.68302,             0.63942,             0.39885,            0.031143,             0.29762,            0.019363,          0.00048385,          0.00048385,          0.00048385
